filepath,category
natural_data_32x32/oscillator_period_2_0408.npy,oscillator_period_2
natural_data_32x32/still_life_0635.npy,still_life
natural_data_32x32/died_out_0814.npy,died_out
natural_data_32x32/died_out_0815.npy,died_out
natural_data_32x32/still_life_0636.npy,still_life
natural_data_32x32/oscillator_period_2_0409.npy,oscillator_period_2
natural_data_32x32/still_life_0637.npy,still_life
natural_data_32x32/still_life_0638.npy,still_life
natural_data_32x32/still_life_0639.npy,still_life
natural_data_32x32/oscillator_period_2_0410.npy,oscillator_period_2
natural_data_32x32/died_out_0816.npy,died_out
natural_data_32x32/oscillator_period_2_0411.npy,oscillator_period_2
natural_data_32x32/died_out_0817.npy,died_out
natural_data_32x32/died_out_0818.npy,died_out
natural_data_32x32/died_out_0819.npy,died_out
natural_data_32x32/still_life_0640.npy,still_life
natural_data_32x32/oscillator_period_2_0412.npy,oscillator_period_2
natural_data_32x32/still_life_0641.npy,still_life
natural_data_32x32/oscillator_period_2_0413.npy,oscillator_period_2
natural_data_32x32/others_0053.npy,others
natural_data_32x32/died_out_0820.npy,died_out
natural_data_32x32/still_life_0642.npy,still_life
natural_data_32x32/oscillator_period_2_0414.npy,oscillator_period_2
natural_data_32x32/still_life_0643.npy,still_life
natural_data_32x32/oscillator_period_2_0415.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0416.npy,oscillator_period_2
natural_data_32x32/died_out_0821.npy,died_out
natural_data_32x32/died_out_0822.npy,died_out
natural_data_32x32/others_0054.npy,others
natural_data_32x32/died_out_0823.npy,died_out
natural_data_32x32/others_0055.npy,others
natural_data_32x32/still_life_0644.npy,still_life
natural_data_32x32/died_out_0824.npy,died_out
natural_data_32x32/oscillator_period_2_0417.npy,oscillator_period_2
natural_data_32x32/died_out_0825.npy,died_out
natural_data_32x32/died_out_0826.npy,died_out
natural_data_32x32/died_out_0827.npy,died_out
natural_data_32x32/still_life_0645.npy,still_life
natural_data_32x32/died_out_0828.npy,died_out
natural_data_32x32/still_life_0646.npy,still_life
natural_data_32x32/still_life_0647.npy,still_life
natural_data_32x32/still_life_0648.npy,still_life
natural_data_32x32/oscillator_period_2_0418.npy,oscillator_period_2
natural_data_32x32/still_life_0649.npy,still_life
natural_data_32x32/still_life_0650.npy,still_life
natural_data_32x32/died_out_0829.npy,died_out
natural_data_32x32/died_out_0830.npy,died_out
natural_data_32x32/still_life_0651.npy,still_life
natural_data_32x32/others_0056.npy,others
natural_data_32x32/died_out_0831.npy,died_out
natural_data_32x32/oscillator_period_2_0419.npy,oscillator_period_2
natural_data_32x32/died_out_0832.npy,died_out
natural_data_32x32/died_out_0833.npy,died_out
natural_data_32x32/died_out_0834.npy,died_out
natural_data_32x32/oscillator_period_2_0420.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0421.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0422.npy,oscillator_period_2
natural_data_32x32/others_0057.npy,others
natural_data_32x32/oscillator_period_2_0423.npy,oscillator_period_2
natural_data_32x32/died_out_0835.npy,died_out
natural_data_32x32/oscillator_period_2_0424.npy,oscillator_period_2
natural_data_32x32/died_out_0836.npy,died_out
natural_data_32x32/died_out_0837.npy,died_out
natural_data_32x32/oscillator_period_2_0425.npy,oscillator_period_2
natural_data_32x32/died_out_0838.npy,died_out
natural_data_32x32/still_life_0652.npy,still_life
natural_data_32x32/still_life_0653.npy,still_life
natural_data_32x32/still_life_0654.npy,still_life
natural_data_32x32/oscillator_period_2_0426.npy,oscillator_period_2
natural_data_32x32/died_out_0839.npy,died_out
natural_data_32x32/oscillator_period_2_0427.npy,oscillator_period_2
natural_data_32x32/died_out_0840.npy,died_out
natural_data_32x32/died_out_0841.npy,died_out
natural_data_32x32/oscillator_period_2_0428.npy,oscillator_period_2
natural_data_32x32/still_life_0655.npy,still_life
natural_data_32x32/died_out_0842.npy,died_out
natural_data_32x32/oscillator_period_2_0429.npy,oscillator_period_2
natural_data_32x32/still_life_0656.npy,still_life
natural_data_32x32/oscillator_period_2_0430.npy,oscillator_period_2
natural_data_32x32/died_out_0843.npy,died_out
natural_data_32x32/oscillator_period_2_0431.npy,oscillator_period_2
natural_data_32x32/still_life_0657.npy,still_life
natural_data_32x32/still_life_0658.npy,still_life
natural_data_32x32/still_life_0659.npy,still_life
natural_data_32x32/died_out_0844.npy,died_out
natural_data_32x32/still_life_0660.npy,still_life
natural_data_32x32/died_out_0845.npy,died_out
natural_data_32x32/still_life_0661.npy,still_life
natural_data_32x32/died_out_0846.npy,died_out
natural_data_32x32/still_life_0662.npy,still_life
natural_data_32x32/died_out_0847.npy,died_out
natural_data_32x32/died_out_0848.npy,died_out
natural_data_32x32/still_life_0663.npy,still_life
natural_data_32x32/still_life_0664.npy,still_life
natural_data_32x32/died_out_0849.npy,died_out
natural_data_32x32/still_life_0665.npy,still_life
natural_data_32x32/died_out_0850.npy,died_out
natural_data_32x32/died_out_0851.npy,died_out
natural_data_32x32/died_out_0852.npy,died_out
natural_data_32x32/still_life_0666.npy,still_life
natural_data_32x32/oscillator_period_2_0432.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0433.npy,oscillator_period_2
natural_data_32x32/still_life_0667.npy,still_life
natural_data_32x32/oscillator_period_2_0434.npy,oscillator_period_2
natural_data_32x32/still_life_0668.npy,still_life
natural_data_32x32/still_life_0669.npy,still_life
natural_data_32x32/died_out_0853.npy,died_out
natural_data_32x32/still_life_0670.npy,still_life
natural_data_32x32/died_out_0854.npy,died_out
natural_data_32x32/died_out_0855.npy,died_out
natural_data_32x32/still_life_0671.npy,still_life
natural_data_32x32/died_out_0856.npy,died_out
natural_data_32x32/still_life_0672.npy,still_life
natural_data_32x32/died_out_0857.npy,died_out
natural_data_32x32/died_out_0858.npy,died_out
natural_data_32x32/died_out_0859.npy,died_out
natural_data_32x32/still_life_0673.npy,still_life
natural_data_32x32/still_life_0674.npy,still_life
natural_data_32x32/still_life_0675.npy,still_life
natural_data_32x32/died_out_0860.npy,died_out
natural_data_32x32/still_life_0676.npy,still_life
natural_data_32x32/still_life_0677.npy,still_life
natural_data_32x32/oscillator_period_2_0435.npy,oscillator_period_2
natural_data_32x32/died_out_0861.npy,died_out
natural_data_32x32/oscillator_period_2_0436.npy,oscillator_period_2
natural_data_32x32/still_life_0678.npy,still_life
natural_data_32x32/oscillator_period_2_0437.npy,oscillator_period_2
natural_data_32x32/still_life_0679.npy,still_life
natural_data_32x32/oscillator_period_2_0438.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0439.npy,oscillator_period_2
natural_data_32x32/died_out_0862.npy,died_out
natural_data_32x32/died_out_0863.npy,died_out
natural_data_32x32/others_0058.npy,others
natural_data_32x32/died_out_0864.npy,died_out
natural_data_32x32/still_life_0680.npy,still_life
natural_data_32x32/still_life_0681.npy,still_life
natural_data_32x32/died_out_0865.npy,died_out
natural_data_32x32/died_out_0866.npy,died_out
natural_data_32x32/oscillator_period_2_0440.npy,oscillator_period_2
natural_data_32x32/still_life_0682.npy,still_life
natural_data_32x32/still_life_0683.npy,still_life
natural_data_32x32/died_out_0867.npy,died_out
natural_data_32x32/oscillator_period_2_0441.npy,oscillator_period_2
natural_data_32x32/others_0059.npy,others
natural_data_32x32/others_0060.npy,others
natural_data_32x32/still_life_0684.npy,still_life
natural_data_32x32/died_out_0868.npy,died_out
natural_data_32x32/oscillator_period_2_0442.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0443.npy,oscillator_period_2
natural_data_32x32/died_out_0869.npy,died_out
natural_data_32x32/oscillator_period_2_0444.npy,oscillator_period_2
natural_data_32x32/died_out_0870.npy,died_out
natural_data_32x32/oscillator_period_2_0445.npy,oscillator_period_2
natural_data_32x32/died_out_0871.npy,died_out
natural_data_32x32/still_life_0685.npy,still_life
natural_data_32x32/died_out_0872.npy,died_out
natural_data_32x32/oscillator_period_2_0446.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0447.npy,oscillator_period_2
natural_data_32x32/died_out_0873.npy,died_out
natural_data_32x32/still_life_0686.npy,still_life
natural_data_32x32/oscillator_period_2_0448.npy,oscillator_period_2
natural_data_32x32/died_out_0874.npy,died_out
natural_data_32x32/died_out_0875.npy,died_out
natural_data_32x32/oscillator_period_2_0449.npy,oscillator_period_2
natural_data_32x32/died_out_0876.npy,died_out
natural_data_32x32/still_life_0687.npy,still_life
natural_data_32x32/oscillator_period_2_0450.npy,oscillator_period_2
natural_data_32x32/died_out_0877.npy,died_out
natural_data_32x32/oscillator_period_2_0451.npy,oscillator_period_2
natural_data_32x32/died_out_0878.npy,died_out
natural_data_32x32/still_life_0688.npy,still_life
natural_data_32x32/oscillator_period_2_0452.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0453.npy,oscillator_period_2
natural_data_32x32/died_out_0879.npy,died_out
natural_data_32x32/died_out_0880.npy,died_out
natural_data_32x32/oscillator_period_2_0454.npy,oscillator_period_2
natural_data_32x32/still_life_0689.npy,still_life
natural_data_32x32/still_life_0690.npy,still_life
natural_data_32x32/oscillator_period_2_0455.npy,oscillator_period_2
natural_data_32x32/died_out_0881.npy,died_out
natural_data_32x32/still_life_0691.npy,still_life
natural_data_32x32/oscillator_period_2_0456.npy,oscillator_period_2
natural_data_32x32/still_life_0692.npy,still_life
natural_data_32x32/still_life_0693.npy,still_life
natural_data_32x32/died_out_0882.npy,died_out
natural_data_32x32/oscillator_period_2_0457.npy,oscillator_period_2
natural_data_32x32/died_out_0883.npy,died_out
natural_data_32x32/oscillator_period_2_0458.npy,oscillator_period_2
natural_data_32x32/still_life_0694.npy,still_life
natural_data_32x32/still_life_0695.npy,still_life
natural_data_32x32/died_out_0884.npy,died_out
natural_data_32x32/oscillator_period_2_0459.npy,oscillator_period_2
natural_data_32x32/died_out_0885.npy,died_out
natural_data_32x32/died_out_0886.npy,died_out
natural_data_32x32/still_life_0696.npy,still_life
natural_data_32x32/oscillator_period_2_0460.npy,oscillator_period_2
natural_data_32x32/died_out_0887.npy,died_out
natural_data_32x32/died_out_0888.npy,died_out
natural_data_32x32/still_life_0697.npy,still_life
natural_data_32x32/still_life_0698.npy,still_life
natural_data_32x32/died_out_0889.npy,died_out
natural_data_32x32/died_out_0890.npy,died_out
natural_data_32x32/still_life_0699.npy,still_life
natural_data_32x32/still_life_0700.npy,still_life
natural_data_32x32/oscillator_period_2_0461.npy,oscillator_period_2
natural_data_32x32/died_out_0891.npy,died_out
natural_data_32x32/still_life_0701.npy,still_life
natural_data_32x32/still_life_0702.npy,still_life
natural_data_32x32/still_life_0703.npy,still_life
natural_data_32x32/still_life_0704.npy,still_life
natural_data_32x32/still_life_0705.npy,still_life
natural_data_32x32/still_life_0706.npy,still_life
natural_data_32x32/oscillator_period_2_0462.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0463.npy,oscillator_period_2
natural_data_32x32/still_life_0707.npy,still_life
natural_data_32x32/died_out_0892.npy,died_out
natural_data_32x32/oscillator_period_2_0464.npy,oscillator_period_2
natural_data_32x32/still_life_0708.npy,still_life
natural_data_32x32/others_0061.npy,others
natural_data_32x32/still_life_0709.npy,still_life
natural_data_32x32/still_life_0710.npy,still_life
natural_data_32x32/died_out_0893.npy,died_out
natural_data_32x32/died_out_0894.npy,died_out
natural_data_32x32/still_life_0711.npy,still_life
natural_data_32x32/died_out_0895.npy,died_out
natural_data_32x32/died_out_0896.npy,died_out
natural_data_32x32/still_life_0712.npy,still_life
natural_data_32x32/died_out_0897.npy,died_out
natural_data_32x32/oscillator_period_2_0465.npy,oscillator_period_2
natural_data_32x32/still_life_0713.npy,still_life
natural_data_32x32/died_out_0898.npy,died_out
natural_data_32x32/died_out_0899.npy,died_out
natural_data_32x32/died_out_0900.npy,died_out
natural_data_32x32/died_out_0901.npy,died_out
natural_data_32x32/others_0062.npy,others
natural_data_32x32/died_out_0902.npy,died_out
natural_data_32x32/still_life_0714.npy,still_life
natural_data_32x32/died_out_0903.npy,died_out
natural_data_32x32/still_life_0715.npy,still_life
natural_data_32x32/oscillator_period_2_0466.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0467.npy,oscillator_period_2
natural_data_32x32/died_out_0904.npy,died_out
natural_data_32x32/still_life_0716.npy,still_life
natural_data_32x32/oscillator_period_2_0468.npy,oscillator_period_2
natural_data_32x32/died_out_0905.npy,died_out
natural_data_32x32/died_out_0906.npy,died_out
natural_data_32x32/still_life_0717.npy,still_life
natural_data_32x32/died_out_0907.npy,died_out
natural_data_32x32/still_life_0718.npy,still_life
natural_data_32x32/died_out_0908.npy,died_out
natural_data_32x32/oscillator_period_2_0469.npy,oscillator_period_2
natural_data_32x32/others_0063.npy,others
natural_data_32x32/still_life_0719.npy,still_life
natural_data_32x32/others_0064.npy,others
natural_data_32x32/died_out_0909.npy,died_out
natural_data_32x32/died_out_0910.npy,died_out
natural_data_32x32/oscillator_period_2_0470.npy,oscillator_period_2
natural_data_32x32/still_life_0720.npy,still_life
natural_data_32x32/died_out_0911.npy,died_out
natural_data_32x32/still_life_0721.npy,still_life
natural_data_32x32/still_life_0722.npy,still_life
natural_data_32x32/died_out_0912.npy,died_out
natural_data_32x32/still_life_0723.npy,still_life
natural_data_32x32/oscillator_period_2_0471.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0472.npy,oscillator_period_2
natural_data_32x32/still_life_0724.npy,still_life
natural_data_32x32/died_out_0913.npy,died_out
natural_data_32x32/died_out_0914.npy,died_out
natural_data_32x32/oscillator_period_2_0473.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0474.npy,oscillator_period_2
natural_data_32x32/died_out_0915.npy,died_out
natural_data_32x32/died_out_0916.npy,died_out
natural_data_32x32/died_out_0917.npy,died_out
natural_data_32x32/still_life_0725.npy,still_life
natural_data_32x32/died_out_0918.npy,died_out
natural_data_32x32/died_out_0919.npy,died_out
natural_data_32x32/died_out_0920.npy,died_out
natural_data_32x32/died_out_0921.npy,died_out
natural_data_32x32/oscillator_period_2_0475.npy,oscillator_period_2
natural_data_32x32/died_out_0922.npy,died_out
natural_data_32x32/still_life_0726.npy,still_life
natural_data_32x32/died_out_0923.npy,died_out
natural_data_32x32/still_life_0727.npy,still_life
natural_data_32x32/died_out_0924.npy,died_out
natural_data_32x32/oscillator_period_2_0476.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0477.npy,oscillator_period_2
natural_data_32x32/died_out_0925.npy,died_out
natural_data_32x32/died_out_0926.npy,died_out
natural_data_32x32/died_out_0927.npy,died_out
natural_data_32x32/still_life_0728.npy,still_life
natural_data_32x32/still_life_0729.npy,still_life
natural_data_32x32/died_out_0928.npy,died_out
natural_data_32x32/died_out_0929.npy,died_out
natural_data_32x32/still_life_0730.npy,still_life
natural_data_32x32/still_life_0731.npy,still_life
natural_data_32x32/died_out_0930.npy,died_out
natural_data_32x32/still_life_0732.npy,still_life
natural_data_32x32/oscillator_period_2_0478.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0479.npy,oscillator_period_2
natural_data_32x32/still_life_0733.npy,still_life
natural_data_32x32/oscillator_period_2_0480.npy,oscillator_period_2
natural_data_32x32/still_life_0734.npy,still_life
natural_data_32x32/oscillator_period_2_0481.npy,oscillator_period_2
natural_data_32x32/died_out_0931.npy,died_out
natural_data_32x32/still_life_0735.npy,still_life
natural_data_32x32/still_life_0736.npy,still_life
natural_data_32x32/others_0065.npy,others
natural_data_32x32/died_out_0932.npy,died_out
natural_data_32x32/still_life_0737.npy,still_life
natural_data_32x32/oscillator_period_2_0482.npy,oscillator_period_2
natural_data_32x32/still_life_0738.npy,still_life
natural_data_32x32/still_life_0739.npy,still_life
natural_data_32x32/died_out_0933.npy,died_out
natural_data_32x32/died_out_0934.npy,died_out
natural_data_32x32/died_out_0935.npy,died_out
natural_data_32x32/died_out_0936.npy,died_out
natural_data_32x32/died_out_0937.npy,died_out
natural_data_32x32/died_out_0938.npy,died_out
natural_data_32x32/oscillator_period_2_0483.npy,oscillator_period_2
natural_data_32x32/still_life_0740.npy,still_life
natural_data_32x32/died_out_0939.npy,died_out
natural_data_32x32/oscillator_period_2_0484.npy,oscillator_period_2
natural_data_32x32/still_life_0741.npy,still_life
natural_data_32x32/died_out_0940.npy,died_out
natural_data_32x32/oscillator_period_2_0485.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0486.npy,oscillator_period_2
natural_data_32x32/died_out_0941.npy,died_out
natural_data_32x32/oscillator_period_2_0487.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0488.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0489.npy,oscillator_period_2
natural_data_32x32/still_life_0742.npy,still_life
natural_data_32x32/oscillator_period_2_0490.npy,oscillator_period_2
natural_data_32x32/still_life_0743.npy,still_life
natural_data_32x32/died_out_0942.npy,died_out
natural_data_32x32/still_life_0744.npy,still_life
natural_data_32x32/died_out_0943.npy,died_out
natural_data_32x32/others_0066.npy,others
natural_data_32x32/oscillator_period_2_0491.npy,oscillator_period_2
natural_data_32x32/died_out_0944.npy,died_out
natural_data_32x32/died_out_0945.npy,died_out
natural_data_32x32/died_out_0946.npy,died_out
natural_data_32x32/oscillator_period_2_0492.npy,oscillator_period_2
natural_data_32x32/died_out_0947.npy,died_out
natural_data_32x32/died_out_0948.npy,died_out
natural_data_32x32/died_out_0949.npy,died_out
natural_data_32x32/still_life_0745.npy,still_life
natural_data_32x32/died_out_0950.npy,died_out
natural_data_32x32/died_out_0951.npy,died_out
natural_data_32x32/still_life_0746.npy,still_life
natural_data_32x32/died_out_0952.npy,died_out
natural_data_32x32/still_life_0747.npy,still_life
natural_data_32x32/oscillator_period_2_0493.npy,oscillator_period_2
natural_data_32x32/still_life_0748.npy,still_life
natural_data_32x32/oscillator_period_2_0494.npy,oscillator_period_2
natural_data_32x32/died_out_0953.npy,died_out
natural_data_32x32/still_life_0749.npy,still_life
natural_data_32x32/died_out_0954.npy,died_out
natural_data_32x32/died_out_0955.npy,died_out
natural_data_32x32/still_life_0750.npy,still_life
natural_data_32x32/died_out_0956.npy,died_out
natural_data_32x32/still_life_0751.npy,still_life
natural_data_32x32/died_out_0957.npy,died_out
natural_data_32x32/died_out_0958.npy,died_out
natural_data_32x32/died_out_0959.npy,died_out
natural_data_32x32/died_out_0960.npy,died_out
natural_data_32x32/died_out_0961.npy,died_out
natural_data_32x32/still_life_0752.npy,still_life
natural_data_32x32/died_out_0962.npy,died_out
natural_data_32x32/oscillator_period_2_0495.npy,oscillator_period_2
natural_data_32x32/still_life_0753.npy,still_life
natural_data_32x32/died_out_0963.npy,died_out
natural_data_32x32/died_out_0964.npy,died_out
natural_data_32x32/oscillator_period_2_0496.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0497.npy,oscillator_period_2
natural_data_32x32/still_life_0754.npy,still_life
natural_data_32x32/oscillator_period_2_0498.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0499.npy,oscillator_period_2
natural_data_32x32/died_out_0965.npy,died_out
natural_data_32x32/died_out_0966.npy,died_out
natural_data_32x32/died_out_0967.npy,died_out
natural_data_32x32/still_life_0755.npy,still_life
natural_data_32x32/died_out_0968.npy,died_out
natural_data_32x32/oscillator_period_2_0500.npy,oscillator_period_2
natural_data_32x32/still_life_0756.npy,still_life
natural_data_32x32/died_out_0969.npy,died_out
natural_data_32x32/still_life_0757.npy,still_life
natural_data_32x32/still_life_0758.npy,still_life
natural_data_32x32/still_life_0759.npy,still_life
natural_data_32x32/died_out_0970.npy,died_out
natural_data_32x32/still_life_0760.npy,still_life
natural_data_32x32/oscillator_period_2_0501.npy,oscillator_period_2
natural_data_32x32/still_life_0761.npy,still_life
natural_data_32x32/died_out_0971.npy,died_out
natural_data_32x32/died_out_0972.npy,died_out
natural_data_32x32/others_0067.npy,others
natural_data_32x32/still_life_0762.npy,still_life
natural_data_32x32/still_life_0763.npy,still_life
natural_data_32x32/still_life_0764.npy,still_life
natural_data_32x32/died_out_0973.npy,died_out
natural_data_32x32/died_out_0974.npy,died_out
natural_data_32x32/died_out_0975.npy,died_out
natural_data_32x32/still_life_0765.npy,still_life
natural_data_32x32/oscillator_period_2_0502.npy,oscillator_period_2
natural_data_32x32/died_out_0976.npy,died_out
natural_data_32x32/still_life_0766.npy,still_life
natural_data_32x32/oscillator_period_2_0503.npy,oscillator_period_2
natural_data_32x32/still_life_0767.npy,still_life
natural_data_32x32/still_life_0768.npy,still_life
natural_data_32x32/died_out_0977.npy,died_out
natural_data_32x32/died_out_0978.npy,died_out
natural_data_32x32/died_out_0979.npy,died_out
natural_data_32x32/died_out_0980.npy,died_out
natural_data_32x32/still_life_0769.npy,still_life
natural_data_32x32/died_out_0981.npy,died_out
natural_data_32x32/oscillator_period_2_0504.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0505.npy,oscillator_period_2
natural_data_32x32/still_life_0770.npy,still_life
natural_data_32x32/died_out_0982.npy,died_out
natural_data_32x32/died_out_0983.npy,died_out
natural_data_32x32/still_life_0771.npy,still_life
natural_data_32x32/still_life_0772.npy,still_life
natural_data_32x32/died_out_0984.npy,died_out
natural_data_32x32/oscillator_period_2_0506.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0507.npy,oscillator_period_2
natural_data_32x32/still_life_0773.npy,still_life
natural_data_32x32/died_out_0985.npy,died_out
natural_data_32x32/still_life_0774.npy,still_life
natural_data_32x32/died_out_0986.npy,died_out
natural_data_32x32/died_out_0987.npy,died_out
natural_data_32x32/died_out_0988.npy,died_out
natural_data_32x32/died_out_0989.npy,died_out
natural_data_32x32/died_out_0990.npy,died_out
natural_data_32x32/died_out_0991.npy,died_out
natural_data_32x32/still_life_0775.npy,still_life
natural_data_32x32/died_out_0992.npy,died_out
natural_data_32x32/died_out_0993.npy,died_out
natural_data_32x32/oscillator_period_2_0508.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0509.npy,oscillator_period_2
natural_data_32x32/still_life_0776.npy,still_life
natural_data_32x32/others_0068.npy,others
natural_data_32x32/died_out_0994.npy,died_out
natural_data_32x32/still_life_0777.npy,still_life
natural_data_32x32/still_life_0778.npy,still_life
natural_data_32x32/oscillator_period_2_0510.npy,oscillator_period_2
natural_data_32x32/died_out_0995.npy,died_out
natural_data_32x32/still_life_0779.npy,still_life
natural_data_32x32/still_life_0780.npy,still_life
natural_data_32x32/died_out_0996.npy,died_out
natural_data_32x32/died_out_0997.npy,died_out
natural_data_32x32/died_out_0998.npy,died_out
natural_data_32x32/still_life_0781.npy,still_life
natural_data_32x32/died_out_0999.npy,died_out
natural_data_32x32/oscillator_period_2_0511.npy,oscillator_period_2
natural_data_32x32/still_life_0782.npy,still_life
natural_data_32x32/still_life_0783.npy,still_life
natural_data_32x32/still_life_0784.npy,still_life
natural_data_32x32/still_life_0785.npy,still_life
natural_data_32x32/still_life_0786.npy,still_life
natural_data_32x32/still_life_0787.npy,still_life
natural_data_32x32/still_life_0788.npy,still_life
natural_data_32x32/still_life_0789.npy,still_life
natural_data_32x32/still_life_0790.npy,still_life
natural_data_32x32/still_life_0791.npy,still_life
natural_data_32x32/oscillator_period_2_0512.npy,oscillator_period_2
natural_data_32x32/still_life_0792.npy,still_life
natural_data_32x32/oscillator_period_2_0513.npy,oscillator_period_2
natural_data_32x32/still_life_0793.npy,still_life
natural_data_32x32/others_0069.npy,others
natural_data_32x32/still_life_0794.npy,still_life
natural_data_32x32/oscillator_period_2_0514.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0515.npy,oscillator_period_2
natural_data_32x32/others_0070.npy,others
natural_data_32x32/oscillator_period_2_0516.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0517.npy,oscillator_period_2
natural_data_32x32/still_life_0795.npy,still_life
natural_data_32x32/still_life_0796.npy,still_life
natural_data_32x32/oscillator_period_2_0518.npy,oscillator_period_2
natural_data_32x32/still_life_0797.npy,still_life
natural_data_32x32/oscillator_period_2_0519.npy,oscillator_period_2
natural_data_32x32/still_life_0798.npy,still_life
natural_data_32x32/still_life_0799.npy,still_life
natural_data_32x32/still_life_0800.npy,still_life
natural_data_32x32/still_life_0801.npy,still_life
natural_data_32x32/oscillator_period_2_0520.npy,oscillator_period_2
natural_data_32x32/still_life_0802.npy,still_life
natural_data_32x32/oscillator_period_2_0521.npy,oscillator_period_2
natural_data_32x32/still_life_0803.npy,still_life
natural_data_32x32/still_life_0804.npy,still_life
natural_data_32x32/oscillator_period_2_0522.npy,oscillator_period_2
natural_data_32x32/still_life_0805.npy,still_life
natural_data_32x32/others_0071.npy,others
natural_data_32x32/still_life_0806.npy,still_life
natural_data_32x32/still_life_0807.npy,still_life
natural_data_32x32/oscillator_period_2_0523.npy,oscillator_period_2
natural_data_32x32/still_life_0808.npy,still_life
natural_data_32x32/still_life_0809.npy,still_life
natural_data_32x32/still_life_0810.npy,still_life
natural_data_32x32/oscillator_period_2_0524.npy,oscillator_period_2
natural_data_32x32/still_life_0811.npy,still_life
natural_data_32x32/still_life_0812.npy,still_life
natural_data_32x32/still_life_0813.npy,still_life
natural_data_32x32/oscillator_period_2_0525.npy,oscillator_period_2
natural_data_32x32/still_life_0814.npy,still_life
natural_data_32x32/oscillator_period_2_0526.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0527.npy,oscillator_period_2
natural_data_32x32/still_life_0815.npy,still_life
natural_data_32x32/still_life_0816.npy,still_life
natural_data_32x32/still_life_0817.npy,still_life
natural_data_32x32/still_life_0818.npy,still_life
natural_data_32x32/still_life_0819.npy,still_life
natural_data_32x32/oscillator_period_2_0528.npy,oscillator_period_2
natural_data_32x32/still_life_0820.npy,still_life
natural_data_32x32/oscillator_period_2_0529.npy,oscillator_period_2
natural_data_32x32/still_life_0821.npy,still_life
natural_data_32x32/still_life_0822.npy,still_life
natural_data_32x32/still_life_0823.npy,still_life
natural_data_32x32/others_0072.npy,others
natural_data_32x32/still_life_0824.npy,still_life
natural_data_32x32/still_life_0825.npy,still_life
natural_data_32x32/still_life_0826.npy,still_life
natural_data_32x32/still_life_0827.npy,still_life
natural_data_32x32/still_life_0828.npy,still_life
natural_data_32x32/still_life_0829.npy,still_life
natural_data_32x32/still_life_0830.npy,still_life
natural_data_32x32/oscillator_period_2_0530.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0531.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0532.npy,oscillator_period_2
natural_data_32x32/still_life_0831.npy,still_life
natural_data_32x32/still_life_0832.npy,still_life
natural_data_32x32/still_life_0833.npy,still_life
natural_data_32x32/oscillator_period_2_0533.npy,oscillator_period_2
natural_data_32x32/still_life_0834.npy,still_life
natural_data_32x32/still_life_0835.npy,still_life
natural_data_32x32/still_life_0836.npy,still_life
natural_data_32x32/oscillator_period_2_0534.npy,oscillator_period_2
natural_data_32x32/still_life_0837.npy,still_life
natural_data_32x32/still_life_0838.npy,still_life
natural_data_32x32/oscillator_period_2_0535.npy,oscillator_period_2
natural_data_32x32/still_life_0839.npy,still_life
natural_data_32x32/still_life_0840.npy,still_life
natural_data_32x32/still_life_0841.npy,still_life
natural_data_32x32/still_life_0842.npy,still_life
natural_data_32x32/still_life_0843.npy,still_life
natural_data_32x32/oscillator_period_2_0536.npy,oscillator_period_2
natural_data_32x32/still_life_0844.npy,still_life
natural_data_32x32/oscillator_period_2_0537.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0538.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0539.npy,oscillator_period_2
natural_data_32x32/still_life_0845.npy,still_life
natural_data_32x32/still_life_0846.npy,still_life
natural_data_32x32/oscillator_period_2_0540.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0541.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0542.npy,oscillator_period_2
