filepath,category
phase_2_conditional_diffusion/random_data_32x32/002180_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002181_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002182_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002183_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002184_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002185_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002186_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002187_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002188_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002189_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002190_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002191_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002192_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002193_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002194_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002195_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002196_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002197_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002198_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002199_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002200_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002201_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002202_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002203_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002204_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002205_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002206_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002207_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002208_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002209_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002210_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002211_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002212_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002213_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002214_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002215_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002216_others.npy,others
phase_2_conditional_diffusion/random_data_32x32/002217_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002218_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002219_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002220_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002221_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002222_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002223_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002224_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002225_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002226_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002227_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002228_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002229_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002230_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002231_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002232_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002233_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002234_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002235_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002236_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002237_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002238_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002239_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002240_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002241_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002242_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002243_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002244_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002245_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002246_glider.npy,glider
phase_2_conditional_diffusion/random_data_32x32/002247_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002248_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002249_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002250_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002251_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002252_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002253_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002254_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002255_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002256_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002257_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002258_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002259_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002260_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002261_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002262_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002263_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002264_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002265_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002266_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002267_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002268_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002269_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002270_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002271_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002272_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002273_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002274_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002275_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002276_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002277_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002278_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002279_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002280_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002281_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002282_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002283_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002284_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002285_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002286_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002287_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002288_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002289_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002290_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002291_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002292_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002293_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002294_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002295_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002296_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002297_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002298_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002299_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002300_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002301_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002302_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002303_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002304_glider.npy,glider
phase_2_conditional_diffusion/random_data_32x32/002305_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002306_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002307_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002308_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002309_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002310_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002311_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002312_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002313_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002314_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002315_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002316_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002317_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002318_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002319_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002320_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002321_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002322_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002323_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002324_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002325_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002326_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002327_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002328_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002329_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002330_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002331_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002332_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002333_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002334_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002335_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002336_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002337_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002338_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002339_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002340_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002341_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002342_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002343_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002344_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002345_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002346_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002347_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002348_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002349_others.npy,others
phase_2_conditional_diffusion/random_data_32x32/002350_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002351_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002352_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002353_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002354_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002355_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002356_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002357_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002358_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002359_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002360_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002361_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002362_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002363_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002364_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002365_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002366_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002367_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002368_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002369_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002370_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002371_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002372_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002373_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002374_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002375_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002376_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002377_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002378_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002379_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002380_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002381_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002382_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002383_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002384_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002385_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002386_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002387_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002388_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002389_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002390_others.npy,others
phase_2_conditional_diffusion/random_data_32x32/002391_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002392_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002393_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002394_glider.npy,glider
phase_2_conditional_diffusion/random_data_32x32/002395_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002396_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002397_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002398_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002399_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002400_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002401_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002402_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002403_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002404_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002405_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002406_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002407_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002408_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002409_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002410_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002411_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002412_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002413_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002414_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002415_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002416_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002417_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002418_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002419_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002420_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002421_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002422_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002423_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002424_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002425_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002426_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002427_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002428_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002429_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002430_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002431_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002432_oscillator_period_128.npy,oscillator_period_128
phase_2_conditional_diffusion/random_data_32x32/002433_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002434_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002435_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002436_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002437_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002438_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002439_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002440_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002441_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002442_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002443_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002444_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002445_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002446_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002447_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002448_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002449_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002450_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002451_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002452_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002453_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002454_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002455_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002456_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002457_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002458_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002459_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002460_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002461_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002462_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002463_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002464_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002465_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002466_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002467_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002468_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002469_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002470_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002471_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002472_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002473_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002474_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002475_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002476_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002477_others.npy,others
phase_2_conditional_diffusion/random_data_32x32/002478_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002479_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002480_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002481_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002482_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002483_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002484_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002485_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002486_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002487_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002488_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002489_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002490_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002491_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002492_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002493_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002494_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002495_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002496_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002497_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002498_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002499_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002500_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002501_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002502_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002503_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002504_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002505_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002506_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002507_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002508_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002509_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002510_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002511_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002512_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002513_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002514_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002515_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002516_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002517_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002518_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002519_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002520_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002521_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002522_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002523_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002524_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002525_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002526_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002527_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002528_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002529_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002530_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002531_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002532_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002533_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002534_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002535_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002536_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002537_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002538_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002539_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002540_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002541_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002542_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002543_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002544_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002545_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002546_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/002547_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/002548_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/002549_still_life.npy,still_life
